Unnamed: 0,CampaignID,GoalAmount,RaisedAmount,DurationDays,NumBackers,Category,LaunchMonth,Country,Currency,OwnerExperience,VideoIncluded,SocialMediaPresence,NumUpdates,IsSuccessful
26861,CID_26861,33975,47117.80700212405,56,1586,Art,November,Germany,AUD,11,Yes,10210,37,1
26862,CID_26862,93475,65188.23474766394,62,306,Film,September,UK,EUR,8,No,87702,18,0
26863,CID_26863,15737,21169.27616188439,20,1416,Art,January,Germany,GBP,14,No,90083,32,1
26864,CID_26864,78812,42158.21636381078,67,471,Games,October,USA,USD,3,No,35731,46,0
26865,CID_26865,76029,88070.9434896583,65,880,Film,June,Canada,AUD,12,Yes,87905,48,1
26866,CID_26866,24135,14998.285310072775,27,1015,Games,March,UK,CAD,14,No,34022,39,0
26867,CID_26867,4422,3196.035765717264,80,815,Games,October,Canada,GBP,3,No,89576,24,0
26868,CID_26868,38372,44384.26871203788,17,314,Technology,November,Germany,CAD,13,No,48864,47,1
26869,CID_26869,59256,43261.13668458637,77,1104,Film,December,Germany,USD,19,Yes,60653,4,0
26870,CID_26870,11161,11402.414215478577,47,1457,Art,August,USA,CAD,14,No,54682,44,1
26871,CID_26871,35161,42248.02935082697,27,1795,Technology,October,Australia,CAD,11,No,68052,24,1
26872,CID_26872,31205,30233.63340499136,48,891,Film,December,Germany,AUD,13,Yes,25807,4,0
26873,CID_26873,26292,34056.38429188139,18,103,Technology,May,Australia,AUD,12,Yes,78025,18,1
26874,CID_26874,1952,1068.7935236597732,77,180,Music,July,UK,USD,4,Yes,92751,26,0
26875,CID_26875,83621,48157.47655126413,88,660,Art,August,Australia,GBP,6,Yes,60366,48,0
26876,CID_26876,91694,101700.973817768,67,461,Music,February,Australia,USD,4,No,17715,24,1
26877,CID_26877,9346,6057.483130161594,25,179,Technology,December,Canada,GBP,10,Yes,27751,39,0
26878,CID_26878,57036,77658.12783582129,66,716,Technology,January,Australia,USD,19,No,55853,17,1
26879,CID_26879,65229,48994.33935341835,46,1337,Art,August,UK,EUR,10,Yes,43907,32,0
26880,CID_26880,3059,3297.623408294284,47,1435,Games,June,Germany,AUD,17,Yes,90450,9,1
26881,CID_26881,28761,31361.54230490361,55,592,Art,August,Australia,GBP,9,Yes,89704,30,1
26882,CID_26882,54481,45338.19029924383,26,399,Art,May,UK,CAD,18,No,72105,22,0
26883,CID_26883,78709,43469.06269760496,52,1295,Art,October,Australia,USD,10,Yes,84792,41,0
26884,CID_26884,23240,24550.995159233506,76,1567,Film,January,USA,GBP,19,Yes,70615,22,1
26885,CID_26885,4377,3972.434315883072,32,1501,Film,November,UK,GBP,2,Yes,94562,5,0
26886,CID_26886,23203,17685.32959267264,87,1737,Technology,October,Germany,EUR,12,No,20379,6,0
26887,CID_26887,4184,4225.402179321884,38,318,Art,October,UK,GBP,2,No,76306,14,1
26888,CID_26888,22266,18551.624093725684,67,1175,Music,January,Canada,USD,1,No,71792,11,0
26889,CID_26889,26131,15952.160563596342,27,1317,Technology,February,USA,GBP,7,No,92376,14,0
26890,CID_26890,49469,37425.81571874237,80,167,Film,October,Australia,USD,2,Yes,24801,49,0
26891,CID_26891,1924,1501.782433168318,79,1319,Games,January,USA,GBP,16,Yes,78973,1,0
26892,CID_26892,40352,54401.16583122075,59,708,Art,November,Germany,GBP,5,Yes,37721,3,1
26893,CID_26893,90273,95143.84327470943,77,101,Art,August,USA,USD,12,Yes,44622,10,1
26894,CID_26894,6178,8726.07856961452,46,158,Art,August,Australia,AUD,6,Yes,63477,31,1
26895,CID_26895,72762,57473.98483180562,23,1239,Technology,November,Australia,EUR,5,No,14849,46,0
26896,CID_26896,14099,9414.067582010102,38,1581,Games,July,UK,USD,6,Yes,99455,10,0
26897,CID_26897,59983,48830.50609907752,15,303,Technology,May,UK,EUR,18,No,97054,25,0
26898,CID_26898,22078,19416.855661267964,17,1162,Film,February,USA,GBP,10,No,87187,48,0
26899,CID_26899,31762,42592.939607830085,72,835,Technology,February,UK,GBP,10,Yes,28295,16,1
26900,CID_26900,89719,44960.80395644804,65,1529,Technology,June,Germany,EUR,9,Yes,77344,14,0
26901,CID_26901,99480,98173.42920201404,62,359,Art,October,USA,USD,0,No,55819,25,0
26902,CID_26902,62478,66115.80622935484,70,391,Film,March,USA,EUR,3,Yes,73564,12,1
26903,CID_26903,83918,86840.22862554202,39,1145,Technology,December,Germany,CAD,0,Yes,17679,29,1
26904,CID_26904,69256,91138.56758984824,64,1714,Film,January,USA,USD,16,Yes,2348,5,1
26905,CID_26905,14760,16465.838267526746,62,1383,Film,August,Germany,CAD,14,Yes,69661,4,1
26906,CID_26906,26328,22626.65730353442,76,421,Music,May,USA,AUD,14,No,5270,21,0
26907,CID_26907,48939,58441.52274191073,41,1088,Technology,April,Canada,AUD,3,Yes,48799,11,1
26908,CID_26908,20211,21017.03297076442,57,1411,Games,August,Australia,USD,9,Yes,2340,31,1
26909,CID_26909,90646,115826.2359827275,64,53,Technology,July,USA,USD,5,No,60459,26,1
26910,CID_26910,81180,80676.58366980916,19,81,Film,October,Canada,GBP,7,No,98305,38,0
26911,CID_26911,85923,116429.25928885478,72,807,Technology,March,Canada,USD,7,Yes,59574,42,1
26912,CID_26912,58729,31057.50577884954,25,1566,Art,January,Australia,GBP,7,No,25650,12,0
26913,CID_26913,75745,95081.50228049408,44,142,Games,October,Canada,GBP,9,No,8114,6,1
26914,CID_26914,51317,58027.23885433387,33,923,Technology,December,Australia,AUD,4,Yes,23822,41,1
26915,CID_26915,63894,73746.29112986421,26,1914,Games,January,Germany,CAD,3,Yes,74883,20,1
26916,CID_26916,65921,57724.35427046992,23,616,Music,February,UK,GBP,13,Yes,47002,6,0
26917,CID_26917,33629,43029.32287848848,68,512,Music,January,UK,AUD,16,No,58482,11,1
26918,CID_26918,63821,91544.67324470096,86,1781,Film,April,Canada,AUD,9,Yes,56282,14,1
26919,CID_26919,97276,63247.86198782751,84,335,Games,March,Germany,EUR,18,No,22025,41,0
26920,CID_26920,83812,61688.851779730416,34,841,Music,March,Canada,CAD,8,No,63836,30,0
26921,CID_26921,99125,119128.38915857868,36,1215,Music,May,Australia,AUD,9,No,92253,20,1
26922,CID_26922,30205,17173.405501262605,75,466,Technology,December,USA,GBP,1,No,93168,49,0
26923,CID_26923,68390,37118.52559037617,52,520,Music,October,Australia,CAD,3,No,31519,35,0
26924,CID_26924,1371,1645.5825538715535,45,1166,Music,April,Australia,USD,2,No,39131,11,1
26925,CID_26925,79341,64362.18538856284,26,118,Music,July,USA,EUR,2,No,87800,16,0
26926,CID_26926,86846,105054.33235718773,78,1771,Games,February,Australia,AUD,9,No,37264,19,1
26927,CID_26927,4069,4565.328431688777,78,260,Music,March,USA,CAD,12,Yes,65735,40,1
26928,CID_26928,39500,32497.09558996512,75,1754,Technology,October,USA,EUR,12,Yes,24315,44,0
26929,CID_26929,24394,30556.13468345308,85,340,Technology,April,Australia,USD,1,No,87601,34,1
26930,CID_26930,22360,12904.940057072012,58,1646,Music,April,Canada,CAD,14,Yes,62494,36,0
26931,CID_26931,82862,56590.71963692155,60,1240,Technology,April,UK,CAD,4,No,37909,4,0
26932,CID_26932,4978,4316.9203349549125,49,1324,Games,October,UK,GBP,12,Yes,48558,5,0
26933,CID_26933,81709,119231.23444537184,36,957,Technology,August,UK,EUR,18,Yes,71589,49,1
26934,CID_26934,43174,56081.54792434431,43,1088,Technology,July,Germany,AUD,18,Yes,75430,15,1
26935,CID_26935,15434,20235.495078108463,86,494,Music,April,UK,CAD,14,Yes,68061,24,1
26936,CID_26936,19148,11190.354646543692,26,382,Technology,November,Germany,GBP,7,No,56223,15,0
26937,CID_26937,83711,100314.1313127374,60,1364,Technology,June,USA,AUD,7,No,77024,45,1
26938,CID_26938,17050,21456.11747551392,48,905,Games,November,Australia,GBP,16,Yes,10436,30,1
26939,CID_26939,93105,58184.63671867237,44,1282,Film,August,USA,EUR,13,No,99014,4,0
26940,CID_26940,57065,47038.27435786603,44,464,Games,July,Germany,AUD,2,No,27473,24,0
26941,CID_26941,19453,24205.52539551292,50,1106,Games,January,Germany,GBP,4,Yes,54608,10,1
26942,CID_26942,59986,54792.08991958835,38,1497,Games,December,Germany,CAD,4,Yes,91968,20,0
26943,CID_26943,27387,15680.955566672026,37,463,Film,October,UK,AUD,5,Yes,25171,5,0
26944,CID_26944,73299,36786.768371137856,66,1285,Film,May,USA,AUD,2,Yes,58186,44,0
26945,CID_26945,88728,75345.23864859025,57,1008,Art,April,Australia,GBP,6,No,84791,47,0
26946,CID_26946,36823,45522.845612383455,27,1866,Technology,February,Australia,GBP,4,Yes,20266,43,1
26947,CID_26947,4368,5456.605827688487,79,55,Film,August,USA,USD,1,Yes,85601,49,1
26948,CID_26948,86610,115406.83728990504,87,1326,Music,September,UK,EUR,4,Yes,94809,39,1
26949,CID_26949,47781,40891.96197632143,57,1791,Film,March,Germany,GBP,9,Yes,11653,7,0
26950,CID_26950,64764,93265.75321599912,37,952,Music,November,UK,AUD,12,No,49148,18,1
26951,CID_26951,31086,34331.121148376114,21,681,Games,October,Germany,USD,11,No,77832,9,1
26952,CID_26952,96126,48311.483186246696,18,1638,Music,November,Australia,GBP,13,Yes,2762,15,0
26953,CID_26953,35825,44728.37616977783,30,186,Games,October,Canada,CAD,17,No,58154,13,1
26954,CID_26954,18062,12981.216638934033,76,852,Film,December,Canada,USD,1,Yes,29336,15,0
26955,CID_26955,11675,11097.778484620638,70,185,Technology,August,Australia,USD,8,No,41886,7,0
26956,CID_26956,68475,93682.2611982264,68,989,Art,January,USA,AUD,2,Yes,73495,33,1
26957,CID_26957,52756,62136.28085800649,35,1362,Technology,February,Australia,GBP,1,Yes,99149,32,1
26958,CID_26958,97738,122431.24377604382,20,1535,Film,August,Canada,AUD,2,Yes,100,33,1
26959,CID_26959,79763,49112.37898806617,45,1192,Art,January,Germany,AUD,8,No,36496,2,0
26960,CID_26960,50609,30990.769570666263,75,517,Technology,December,Canada,USD,3,No,26841,0,0
26961,CID_26961,77964,105835.07156834684,21,590,Technology,September,Canada,AUD,18,No,40293,20,1
26962,CID_26962,10641,14414.424595059996,86,1036,Technology,June,UK,AUD,5,No,79340,11,1
26963,CID_26963,84972,51517.06294778463,56,555,Film,July,UK,CAD,19,No,35723,37,0
26964,CID_26964,45450,37170.39456998123,38,1574,Art,January,UK,AUD,0,Yes,1052,21,0
26965,CID_26965,82406,62544.93388643732,62,1306,Art,September,Australia,AUD,16,No,65992,10,0
26966,CID_26966,81259,102228.02014442868,28,1697,Film,January,Canada,GBP,6,Yes,88113,10,1
26967,CID_26967,35715,51621.93758996224,59,900,Art,November,Germany,USD,14,Yes,996,43,1
26968,CID_26968,76844,73095.34712106272,40,1412,Film,November,Canada,EUR,3,No,72706,27,0
26969,CID_26969,30159,27713.47751847404,17,1712,Technology,June,Germany,CAD,1,No,47286,26,0
26970,CID_26970,26211,23711.959821440265,45,599,Film,February,Germany,AUD,2,No,93462,15,0
26971,CID_26971,73748,101662.7065320732,18,1098,Technology,November,Australia,AUD,15,Yes,56445,45,1
26972,CID_26972,7747,4103.900929500499,39,1339,Technology,August,Germany,EUR,16,Yes,62973,5,0
26973,CID_26973,94868,140879.44438628174,71,939,Technology,February,USA,GBP,4,Yes,58982,27,1
26974,CID_26974,27907,38648.62832326748,53,1783,Music,October,Australia,EUR,13,No,96645,48,1
26975,CID_26975,60027,59332.24461735028,85,1118,Film,August,Canada,AUD,5,Yes,47124,37,0
26976,CID_26976,71988,38602.31744844501,56,1606,Art,March,Germany,EUR,11,No,44617,11,0
26977,CID_26977,23480,32253.31905329096,28,604,Technology,February,UK,AUD,14,No,81791,10,1
26978,CID_26978,53185,43632.40792236264,41,751,Music,February,Germany,AUD,3,Yes,62929,47,0
26979,CID_26979,6219,8746.376864274807,45,149,Art,June,Germany,USD,10,Yes,49144,7,1
26980,CID_26980,8949,6847.096783072044,79,1751,Games,February,Australia,USD,1,Yes,96635,5,0
26981,CID_26981,48581,28815.865845635813,74,788,Art,May,Germany,AUD,14,No,42427,26,0
26982,CID_26982,62405,75988.31795668285,78,71,Art,October,Germany,CAD,10,No,62279,14,1
26983,CID_26983,93646,135915.72010729153,27,461,Art,February,USA,EUR,16,Yes,32115,5,1
26984,CID_26984,14867,9453.15604483536,39,976,Art,July,Germany,GBP,2,No,24795,34,0
26985,CID_26985,34904,28148.47225884221,16,1443,Art,May,USA,USD,5,Yes,7352,17,0
26986,CID_26986,18788,21148.250183632383,62,1303,Film,February,Australia,AUD,16,No,77257,37,1
26987,CID_26987,9158,8335.80633647029,28,708,Music,June,Germany,USD,18,No,14771,22,0
26988,CID_26988,89964,64311.02365581241,48,756,Music,June,Australia,USD,18,Yes,80186,4,0
26989,CID_26989,62420,38785.32711479384,70,1954,Film,April,UK,CAD,6,Yes,63629,10,0
26990,CID_26990,99366,50868.707629641656,46,929,Art,June,UK,USD,18,Yes,16356,46,0
26991,CID_26991,69526,90504.61480696508,45,1914,Art,December,Australia,USD,1,Yes,26276,18,1
26992,CID_26992,22737,14583.17797637097,84,1177,Music,July,Canada,CAD,18,Yes,81319,34,0
26993,CID_26993,53736,73928.05956619671,36,19,Art,September,Australia,EUR,9,No,71201,27,1
26994,CID_26994,33943,27811.002050496874,32,441,Art,February,UK,USD,17,No,91007,10,0
26995,CID_26995,20591,24935.342732927184,34,42,Games,October,Australia,GBP,15,Yes,56461,45,1
26996,CID_26996,69936,91309.30299722691,53,1827,Art,May,Australia,USD,13,Yes,2092,40,1
26997,CID_26997,46777,50731.18121204084,57,273,Film,April,Australia,AUD,14,No,90319,1,1
26998,CID_26998,85847,126860.14471843815,69,1549,Technology,December,UK,GBP,4,Yes,56258,15,1
26999,CID_26999,39547,21721.36370004764,18,258,Art,September,USA,EUR,6,No,95892,33,0
27000,CID_27000,29890,18597.4299303864,53,656,Music,July,UK,CAD,7,Yes,38100,11,0
27001,CID_27001,86220,64704.83418555784,66,921,Film,March,Germany,AUD,8,Yes,5757,11,0
27002,CID_27002,6654,7492.5996887751,37,1984,Film,November,UK,USD,8,No,91550,42,1
27003,CID_27003,19976,17940.249695280145,76,309,Art,June,USA,EUR,14,No,97875,29,0
27004,CID_27004,2028,2893.4266609622337,36,1103,Film,November,Australia,GBP,4,No,53397,41,1
27005,CID_27005,23685,21260.2817946539,15,1571,Art,April,Australia,AUD,12,No,55366,14,0
27006,CID_27006,23249,12100.352426405772,87,1689,Art,November,UK,GBP,18,No,77475,27,0
27007,CID_27007,50365,48451.85480864229,54,1634,Games,February,Germany,GBP,14,No,38995,37,0
27008,CID_27008,44916,34866.658922624454,37,847,Film,October,Australia,CAD,12,Yes,99606,4,0
27009,CID_27009,37036,28079.299660174667,47,926,Technology,June,Germany,AUD,10,Yes,98698,47,0
27010,CID_27010,30668,35664.24143379916,77,1330,Games,May,USA,EUR,5,No,5448,39,1
27011,CID_27011,76657,87724.54275285346,89,622,Games,November,Canada,USD,14,Yes,61523,47,1
27012,CID_27012,72187,84322.33550287187,34,1780,Music,October,USA,CAD,7,No,12025,35,1
27013,CID_27013,94230,138624.74428237736,16,410,Games,November,Canada,CAD,19,Yes,6499,43,1
27014,CID_27014,68530,98380.66531170336,81,370,Art,September,Australia,USD,7,No,58817,30,1
27015,CID_27015,48347,32522.5485084618,19,1419,Technology,March,UK,EUR,18,No,41636,37,0
27016,CID_27016,68617,98482.37917559256,89,478,Music,April,USA,AUD,4,No,4942,30,1
27017,CID_27017,44738,32852.96675913972,89,409,Art,May,Canada,CAD,11,Yes,84801,17,0
27018,CID_27018,96119,65786.46400158652,29,1507,Film,June,Australia,USD,18,Yes,85289,33,0
27019,CID_27019,11983,17684.38689665386,40,1002,Art,September,USA,USD,4,Yes,31071,38,1
27020,CID_27020,72210,102372.36000313007,49,1492,Art,August,USA,CAD,8,Yes,3150,40,1
27021,CID_27021,73030,72733.80542985407,80,1354,Games,June,Canada,GBP,19,Yes,26706,27,0
27022,CID_27022,76401,58899.09671877934,54,1346,Music,November,Canada,USD,10,No,62516,35,0
27023,CID_27023,83035,79354.20797624196,86,1992,Film,September,USA,CAD,2,No,34153,28,0
27024,CID_27024,20908,14421.581561075134,16,935,Art,December,Germany,CAD,19,No,38706,12,0
27025,CID_27025,13498,14567.809157817574,38,1713,Games,December,UK,CAD,15,Yes,11377,11,1
27026,CID_27026,5425,7633.862265626653,24,891,Film,October,USA,GBP,14,Yes,49632,35,1
27027,CID_27027,76460,59043.07051817665,85,63,Film,July,UK,CAD,16,Yes,2286,44,0
27028,CID_27028,22616,23566.77662809051,59,1706,Games,September,Germany,GBP,7,No,47161,31,1
27029,CID_27029,40863,42933.04155657474,20,505,Games,December,Germany,AUD,2,No,26673,43,1
27030,CID_27030,33904,31364.323931101542,67,238,Film,April,USA,AUD,18,No,15857,13,0
27031,CID_27031,32538,40844.51593795618,72,1944,Art,August,USA,CAD,5,No,32243,35,1
27032,CID_27032,54603,41368.13500246321,24,1433,Technology,March,UK,GBP,6,No,47667,24,0
27033,CID_27033,7889,11446.347606678648,43,1419,Games,August,UK,CAD,1,Yes,89446,33,1
27034,CID_27034,76083,75979.74735252089,55,1833,Technology,December,Germany,GBP,10,Yes,34424,29,0
27035,CID_27035,78215,111768.7520971914,69,1544,Music,February,Australia,AUD,15,No,17577,25,1
27036,CID_27036,19230,23753.244819587708,60,135,Art,December,Canada,AUD,9,No,61383,32,1
27037,CID_27037,31319,32537.1150953315,76,601,Games,June,Germany,EUR,17,Yes,95161,47,1
27038,CID_27038,82499,58852.05522244184,16,143,Film,October,USA,USD,11,Yes,54582,23,0
27039,CID_27039,28129,19116.99378827599,31,108,Games,March,Australia,EUR,14,No,5598,34,0
27040,CID_27040,70087,77140.02773721298,68,1444,Games,November,Germany,CAD,12,Yes,77041,36,1
27041,CID_27041,75558,63614.77708372169,50,1292,Art,September,Germany,USD,12,No,20889,20,0
27042,CID_27042,54342,79086.84776790722,22,1558,Art,January,USA,GBP,6,No,76281,26,1
27043,CID_27043,73382,80004.27044811542,28,447,Music,September,UK,GBP,8,Yes,41203,10,1
27044,CID_27044,50869,70636.03570481337,51,1228,Games,March,Germany,USD,11,No,96825,19,1
27045,CID_27045,60658,60503.18532533924,74,1516,Games,May,UK,USD,18,No,71744,1,0
27046,CID_27046,36220,46753.18786126209,80,1099,Technology,January,USA,GBP,8,No,17607,36,1
27047,CID_27047,56317,42555.010275335546,46,258,Film,September,Australia,USD,4,No,62044,29,0
27048,CID_27048,90393,55050.56924296071,53,1283,Art,January,Germany,GBP,5,Yes,74859,31,0
27049,CID_27049,83555,97794.96762783037,27,1645,Art,May,UK,GBP,9,No,45406,1,1
27050,CID_27050,60955,71113.00674118125,65,1004,Art,February,Canada,EUR,17,No,8615,21,1
27051,CID_27051,5992,3017.778860726358,88,167,Art,May,Australia,CAD,6,Yes,96205,16,0
27052,CID_27052,35804,46547.72956440316,26,258,Art,November,Australia,GBP,17,No,33327,33,1
27053,CID_27053,9516,10242.275997632129,60,49,Art,April,Australia,AUD,7,No,60766,28,1
27054,CID_27054,20173,29920.307984249568,65,1598,Games,October,Australia,AUD,19,Yes,56196,41,1
27055,CID_27055,60296,68334.80526099175,48,1428,Film,September,USA,EUR,11,No,16352,9,1
27056,CID_27056,52261,71737.64361635895,75,734,Technology,September,Germany,EUR,10,No,52534,11,1
27057,CID_27057,8711,8262.947346994813,30,1100,Art,January,USA,AUD,17,Yes,62136,38,0
27058,CID_27058,28983,26059.71348836308,29,1798,Games,August,Canada,GBP,7,Yes,93867,25,0
27059,CID_27059,12097,9102.921894555522,25,1615,Technology,March,Germany,CAD,6,No,69414,17,0
27060,CID_27060,51341,54769.54357339973,87,1054,Games,June,USA,GBP,8,No,60222,34,1
27061,CID_27061,73029,79968.42206833826,83,565,Games,September,UK,USD,12,Yes,19824,25,1
27062,CID_27062,17420,12510.57059395941,44,362,Technology,May,UK,USD,1,No,99252,22,0
27063,CID_27063,74493,111275.29572538458,48,1752,Music,May,Canada,GBP,10,Yes,17149,26,1
27064,CID_27064,91831,67281.11618512477,64,16,Games,November,Canada,AUD,2,No,99217,25,0
27065,CID_27065,51187,33915.38424124058,83,369,Technology,December,Germany,CAD,8,Yes,49143,47,0
27066,CID_27066,21884,12126.111416594884,88,231,Games,June,UK,EUR,2,Yes,89446,33,0
27067,CID_27067,32356,32944.12294344018,72,1081,Art,December,UK,EUR,12,Yes,83012,26,1
27068,CID_27068,79475,87413.9062807149,51,1013,Games,July,Germany,AUD,16,No,19920,38,1
27069,CID_27069,76352,41325.78264947511,80,129,Film,August,Canada,USD,8,No,55120,3,0
27070,CID_27070,56516,49354.53308090981,47,1769,Technology,August,Canada,CAD,8,No,43361,49,0
27071,CID_27071,87197,77873.87246498834,51,1452,Film,April,UK,USD,17,No,52625,40,0
27072,CID_27072,86656,73730.45217941416,42,589,Music,September,USA,EUR,14,Yes,72400,26,0
27073,CID_27073,86151,66473.49061832443,79,578,Film,April,Australia,CAD,9,No,86291,45,0
27074,CID_27074,32984,31638.86918970973,69,816,Music,May,USA,USD,15,No,5547,28,0
27075,CID_27075,73034,44893.82399397079,55,1946,Games,January,Germany,USD,8,Yes,93659,26,0
27076,CID_27076,30513,26139.016760438342,58,1545,Technology,September,Australia,CAD,0,No,71068,47,0
27077,CID_27077,29323,18886.45911748869,25,1213,Music,June,Germany,EUR,1,Yes,79021,34,0
27078,CID_27078,33049,28048.45507337132,39,673,Film,November,Australia,AUD,19,Yes,53734,43,0
27079,CID_27079,25325,34505.26135565479,69,609,Art,April,UK,EUR,15,Yes,64129,1,1
